0.850512,-1.19858
0.904427,-1.29565
0.966041,-1.38636
1.03467,-1.47062
1.10981,-1.54833
1.19109,-1.61936
1.27828,-1.68345
1.37123,-1.74026
1.46985,-1.78924
1.57407,-1.82967
1.68372,-1.86064
1.79849,-1.88097
1.91737,-1.88935
2.03647,-1.88495
2.15243,-1.86844
2.26402,-1.84102
2.3708,-1.80371
2.47249,-1.75735
2.56889,-1.7026
2.6598,-1.6399
2.74497,-1.56957
2.82402,-1.49181
2.89649,-1.40671
2.96173,-1.31435
3.0189,-1.21483
3.06689,-1.10853
3.10388,-0.998562
3.12936,-0.889069
3.14456,-0.782225
3.15114,-0.678801
3.15065,-0.579089
3.14447,-0.48308
3.13379,-0.390604
3.11958,-0.301427
3.10269,-0.215312
3.08384,-0.132061
3.06366,-0.0515256
3.04271,0.0263824
3.02151,0.101688
3.00056,0.174316
2.98031,0.244123
2.96121,0.31095
2.94364,0.374615
2.92793,0.434881
2.91438,0.491475
2.90319,0.544091
2.89447,0.592423
2.88822,0.6362
2.88433,0.675247
2.88256,0.709573
2.88263,0.739463
2.88434,0.765606
2.88811,0.789981
2.89497,0.814871
2.90532,0.840686
2.91902,0.866644
2.93574,0.891968
2.95505,0.915969
2.97644,0.938075
2.99938,0.957842
3.02336,0.974971
3.04793,0.989296
3.07283,1.00077
3.09797,1.00942
3.12358,1.01524
3.15097,1.01799
3.18291,1.01678
3.2211,1.0104
3.26518,0.997971
3.31439,0.978977
3.36783,0.953237
3.42467,0.920822
3.48412,0.881971
3.54552,0.837036
3.60827,0.786434
3.67188,0.730618
3.73607,0.669894
3.80093,0.604488
3.86646,0.535403
3.93225,0.464328
3.99798,0.392936
4.06352,0.322787
4.12893,0.255313
4.19459,0.191774
4.2614,0.133211
4.3309,0.0807803
4.40384,0.0367987
4.47827,0.00387217
4.55197,-0.0173054
4.62177,-0.027364
4.68435,-0.0286398
4.73791,-0.0247278
4.78289,-0.0192204
4.82272,-0.0148627
4.86252,-0.0137147
4.90385,-0.0176944
4.947,-0.0287173
4.99224,-0.0486992
5.03988,-0.0792477
5.09037,-0.117096
5.14435,-0.153714
5.20249,-0.179259
5.2655,-0.186247
5.33411,-0.174055
5.40909,-0.145123
5.49119,-0.10223
5.58117,-0.0481572
5.6798,0.0143162
5.79028,0.0839069
5.79028,0.298059
5.6798,0.36765
5.58117,0.430123
5.49119,0.484196
5.40909,0.527089
5.33411,0.556021
5.2655,0.568213
5.20249,0.561225
5.14435,0.53568
5.09037,0.499062
5.03988,0.461214
4.99224,0.430665
4.947,0.410683
4.90385,0.39966
4.86252,0.395681
4.82272,0.396829
4.78542,0.401325
4.75491,0.408158
4.73343,0.417245
4.72012,0.427955
4.71191,0.439651
4.7042,0.452956
4.69254,0.470201
4.67347,0.494916
4.64418,0.531292
4.60567,0.579722
4.56006,0.63826
4.50887,0.704842
4.45307,0.777624
4.39333,0.85493
4.3301,0.935217
4.2637,1.01705
4.19429,1.09904
4.12243,1.17945
4.04856,1.25706
3.97266,1.33134
3.89449,1.4019
3.81375,1.46834
3.73,1.53015
3.64275,1.58675
3.5514,1.63737
3.45534,1.68098
3.35405,1.71624
3.24744,1.74144
3.13754,1.75465
3.02771,1.75528
2.9201,1.74398
2.81576,1.72167
2.71544,1.68931
2.61969,1.64777
2.5289,1.59782
2.44339,1.54007
2.36346,1.47501
2.28942,1.40299
2.22168,1.32425
2.16073,1.23893
2.10727,1.14719
2.06253,1.05031
2.02741,0.95122
2.00144,0.852216
1.98349,0.754305
1.97234,0.658086
1.96684,0.56388
1.96595,0.471828
1.96874,0.381973
1.9744,0.294321
1.98221,0.208883
1.99152,0.125697
2.00176,0.0448418
2.01239,-0.0335522
2.02291,-0.109328
2.03287,-0.182305
2.04188,-0.252219
2.04958,-0.318704
2.05562,-0.38133
2.05977,-0.43961
2.06184,-0.493002
2.06179,-0.540931
2.05973,-0.582821
2.05593,-0.618159
2.05089,-0.646597
2.04529,-0.668086
2.03988,-0.683056
2.03501,-0.693335
2.02985,-0.70263
2.02321,-0.71339
2.01486,-0.725339
2.00485,-0.737881
1.99342,-0.750398
1.98098,-0.762315
1.96807,-0.773134
1.9553,-0.782482
1.94337,-0.790135
1.93297,-0.796049
1.92471,-0.800376
1.91903,-0.803466
1.9156,-0.80582
1.91193,-0.807742
1.90502,-0.808785
1.89477,-0.808287
1.88175,-0.80578
1.86667,-0.801016
1.85035,-0.793962
1.83359,-0.784776
1.81713,-0.773777
1.80162,-0.761414
1.78759,-0.748226
1.77542,-0.734806
1.76531,-0.721746
1.75717,-0.709304
1.75021,-0.69585
1.74341,-0.67748
1.73717,-0.652814
1.73215,-0.621562
1.72891,-0.583843
1.72783,-0.54003
1.7291,-0.490626
1.73275,-0.436179
1.73866,-0.377226
1.74661,-0.314263
1.7563,-0.247732
1.76737,-0.178016
1.7794,-0.105439
1.79198,-0.0302688
1.80464,0.0472794
1.81692,0.12704
1.82832,0.2089
1.83831,0.292797
1.84629,0.378715
1.85161,0.466678
1.85352,0.55673
1.85114,0.648906
1.84349,0.743176
1.82942,0.839373
1.80771,0.937081
1.77709,1.03549
1.73684,1.13269
1.68808,1.22479
1.6321,1.31053
1.56967,1.38986
1.50145,1.46277
1.42793,1.52919
1.34948,1.58902
1.2664,1.64204
1.17892,1.68793
1.08727,1.72622
0.991661,1.75632
0.892416,1.77747
0.790006,1.78875
0.685487,1.7892
0.582531,1.77857
0.483297,1.75777
0.388275,1.72786
0.297763,1.68974
0.211961,1.64416
0.131036,1.5917
0.0551696,1.5328
-0.0154043,1.46782
-0.0803765,1.397
-0.139342,1.32055
-0.191782,1.23862
-0.23705,1.1514
-0.274316,1.05931
-0.30234,0.965155
-0.321243,0.87158
-0.332215,0.779473
-0.336504,0.689225
-0.335259,0.60096
-0.329493,0.514649
-0.32008,0.43019
-0.30778,0.347465
-0.293253,0.266375
-0.277094,0.186854
-0.259841,0.108882
-0.241997,0.0324824
-0.224034,-0.0422772
-0.206401,-0.115285
-0.189528,-0.186386
-0.173822,-0.255386
-0.159665,-0.322051
-0.147409,-0.386109
-0.137364,-0.447253
-0.129784,-0.505154
-0.124853,-0.559472
-0.122665,-0.609883
-0.123214,-0.65613
-0.126397,-0.698079
-0.132046,-0.73581
-0.140017,-0.769724
-0.15072,-0.80162
-0.164917,-0.833288
-0.182717,-0.864715
-0.203931,-0.895369
-0.228246,-0.924689
-0.255256,-0.952139
-0.284472,-0.97723
-0.315352,-0.999542
-0.347316,-1.01874
-0.379775,-1.03458
-0.412167,-1.04692
-0.444002,-1.05574
-0.47493,-1.06111
-0.505624,-1.06313
-0.537639,-1.0617
-0.571322,-1.05659
-0.606252,-1.04766
-0.641843,-1.03487
-0.677455,-1.01829
-0.712437,-0.99811
-0.746159,-0.974619
-0.778031,-0.948166
-0.807526,-0.919159
-0.834183,-0.88804
-0.857626,-0.855259
-0.877569,-0.821248
-0.894054,-0.785797
-0.907532,-0.747377
-0.918238,-0.704859
-0.926067,-0.658019
-0.930911,-0.606953
-0.932749,-0.551916
-0.931655,-0.493252
-0.927801,-0.431341
-0.921435,-0.366561
-0.912868,-0.299275
-0.902456,-0.229818
-0.890588,-0.158494
-0.877676,-0.0855749
-0.864154,-0.011308
-0.850469,0.0640739
-0.837073,0.140366
-0.824427,0.217399
-0.813007,0.295033
-0.803311,0.373148
-0.795863,0.451648
-0.791221,0.530451
-0.789992,0.609478
-0.792838,0.688638
-0.800488,0.767792
-0.813729,0.846719
-0.833388,0.925053
-0.860185,1.00201
-0.894106,1.07586
-0.934116,1.14521
-0.979285,1.20979
-1.02887,1.26957
-1.0822,1.32457
-1.1387,1.37479
-1.19784,1.42021
-1.25917,1.46078
-1.32229,1.49639
-1.38683,1.52691
-1.45249,1.55214
-1.519,1.57179
-1.58609,1.58548
-1.65306,1.59268
-1.71896,1.59324
-1.78312,1.58734
-1.84508,1.57535
-1.90444,1.55774
-1.96091,1.53506
-2.01432,1.50787
-2.06461,1.47672
-2.11181,1.44212
-2.15599,1.40451
-2.19726,1.36429
-2.23573,1.32181
-2.2715,1.27737
-2.30466,1.23127
-2.33521,1.18387
-2.3632,1.13572
-2.38891,1.08728
-2.41281,1.03874
-2.43535,0.990236
-2.45695,0.941907
-2.47801,0.893856
-2.49891,0.846178
-2.52001,0.798956
-2.54165,0.752264
-2.5642,0.706165
-2.58798,0.660706
-2.61335,0.615924
-2.64068,0.571845
-2.67036,0.528485
-2.70278,0.48586
-2.73839,0.443995
-2.77765,0.402933
-2.82103,0.362745
-2.86903,0.323536
-2.92212,0.28545
-2.98077,0.248667
-3.04543,0.213395
-3.1165,0.179864
-3.19439,0.148314
-3.27944,0.118993
-3.372,0.0921438
-3.47241,0.0680042
-3.58096,0.0468043
-3.69797,0.0287649
-3.82375,0.0140984
